"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"","","","","","","Rushes","Gain","Loss","Net","TD","Att","Cmp","Int","Yards","TD","Conv","Plays","Yards","No.","Yards","TD","No.","Yards","TD","No.","Yards","TD","No.","Yards","No.","Yards","TD","No.","Yards","TD","","Kicks Att","Kicks Made","R/P Att","R/P Made","Kicks Att","Kicks Made","Int/Fum Att","Int/Fum Made","Att","Made"
"490","North Carolina St.","11/05/05","19","HEATH","GARLAND","","","","","","","","","","","","0","0","","","","1","40","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","12/31/05","19","HEATH","GARLAND","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/04/05","5","HICKS","STERLING","","","","","","","","","","","","0","0","2","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","5","HICKS","STERLING","","","","","","","","","","","","0","0","1","30","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/24/05","5","HICKS","STERLING","","","","","","","","","","","","0","0","4","62","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","5","HICKS","STERLING","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/04/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","2","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","2","20","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/24/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/06/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/13/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","4","60","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/29/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","26","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/05/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","4","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","11/12/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","1","3","0","","","","","","","","","","","","","0"
"490","North Carolina St.","11/19/05","83","HILL","ANTHONY","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/26/05","1","HUDSON","MARCUS","","","","","","","","","","","","0","0","","","","2","28","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","12/31/05","1","HUDSON","MARCUS","","","","","","","","","","","","0","0","","","","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","88","JAMES","GERON","","","","","","","","","","","","0","0","2","14","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","09/17/05","35","KING","TUCKER","","","","","","","","","","","","0","0","","","","","","","","","","1","42","","","","","","","","1","0","0","0","","","","","","","","0"
"490","North Carolina St.","10/13/05","91","LAWSON","MANNY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","7","0","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/04/05","7","MORGAN","DAJUAN","1","44","0","44","0","","","","","","","1","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","7","MORGAN","DAJUAN","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","7","MORGAN","DAJUAN","1","0","1","-1","0","","","","","","","1","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/19/05","7","MORGAN","DAJUAN","","","","","","","","","","","","0","0","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","15","RITCHER","JOHN","","","","","","","","","","","","0","0","3","35","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/13/05","15","RITCHER","JOHN","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","1","13","0","","","","","","","","","","","","","0"
"490","North Carolina St.","11/05/05","15","RITCHER","JOHN","","","","","","","","","","","","0","0","1","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/06/05","25","SCOTT","MIGUEL","","","","","","","","","","","","0","0","","","","1","35","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","9A","STONE","MARCUS","4","22","13","9","0","11","6","0","52","1","","15","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/13/05","9A","STONE","MARCUS","2","12","5","7","0","5","4","0","42","0","","7","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","9A","STONE","MARCUS","5","3","14","-11","0","16","6","1","136","2","","21","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/29/05","9A","STONE","MARCUS","10","19","5","14","0","26","10","2","128","1","","36","142","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/05/05","9A","STONE","MARCUS","11","11","11","0","0","17","9","0","85","1","","28","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/12/05","9A","STONE","MARCUS","16","63","48","15","0","30","13","1","247","1","","46","262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/19/05","9A","STONE","MARCUS","2","6","6","0","0","11","6","1","85","1","","13","85","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/26/05","9A","STONE","MARCUS","12","11","42","-31","0","19","12","1","113","0","","31","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","12/31/05","9A","STONE","MARCUS","9","22","17","5","0","19","9","0","127","1","","28","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/19/05","50","TULLOCH","STEPHEN","","","","","","","","","","","","0","0","","","","1","50","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","09/17/05","26","WASHINGTON","BOBBY","8","40","6","34","0","","","","","","","8","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/06/05","26","WASHINGTON","BOBBY","","","","","","","","","","","","0","0","3","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","9","WILLIAMS","MARIO","","","","","","","","","","","","0","0","","","","","","","1","4","0","","","1","7","0","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","9","WILLIAMS","MARIO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2"
"490","North Carolina St.","09/04/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","6","62","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/17/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","2","39","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","09/24/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","6","77","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","10/06/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","4","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/13/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","3","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","10/22/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","4","48","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/05/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","2","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/12/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","5","68","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","11/19/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","1","6","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"490","North Carolina St.","11/26/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"490","North Carolina St.","12/31/05","80","WILLIAMS","T.J.","","","","","","","","","","","","0","0","1","36","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","0","","2"
"497","North Texas","09/24/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","","","","1"
"497","North Texas","10/04/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","1","","4"
"497","North Texas","10/15/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","3","2","","7"
"497","North Texas","10/22/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","","","","0"
"497","North Texas","10/29/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","","3"
"497","North Texas","11/05/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","0","","4"
"497","North Texas","11/12/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","2","0","0","","","","","2","1","","5"
"497","North Texas","11/19/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","2","","7"
"497","North Texas","11/26/05","29","BAZALDUA","NICK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","1","","6"
"497","North Texas","09/10/05","34","BRANCH","JA'MEL","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","34","BRANCH","JA'MEL","1","0","0","0","0","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","34","BRANCH","JA'MEL","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","34","BRANCH","JA'MEL","1","3","0","3","0","","","","","","","1","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","84","BROWN","CHARLES","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","1","0","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","84","BROWN","CHARLES","","","","","","","","","","","","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","84","BROWN","CHARLES","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","84","BROWN","CHARLES","","","","","","","","","","","","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","85","CHANEY","JIMMY","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","43","COBBS","PATRICK","28","117","14","103","1","","","","","","","28","103","4","36","0","","","","","","","","","","","","2","56","0","1","","","","","","","","","","","","6"
"497","North Texas","09/17/05","43","COBBS","PATRICK","17","103","3","100","0","","","","","","","17","100","4","-7","0","","","","","","","","","","","","2","50","0","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","43","COBBS","PATRICK","12","44","10","34","0","","","","","","","12","34","1","-5","0","","","","","","","","","","","","1","18","0","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","43","COBBS","PATRICK","15","57","1","56","0","","","","","","","15","56","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","43","COBBS","PATRICK","27","128","16","112","0","","","","","","","27","112","","","","","","","","","","","","","","","2","31","0","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","43","COBBS","PATRICK","15","108","0","108","0","1","1","0","33","1","","16","141","1","2","0","","","","","","","","","","","","1","37","0","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","43","COBBS","PATRICK","3","21","0","21","0","","","","","","","3","21","1","3","0","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","0"
"497","North Texas","11/05/05","43","COBBS","PATRICK","23","204","7","197","3","","","","","","","23","197","","","","","","","","","","","","","","","1","22","0","3","","","","","","","","","","","","18"
"497","North Texas","11/12/05","43","COBBS","PATRICK","27","148","6","142","0","","","","","","","27","142","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/19/05","43","COBBS","PATRICK","27","120","19","101","1","1","0","0","0","0","","28","101","1","10","0","","","","","","","","","","","","","","","1","","","1","0","","","","","","","","6"
"497","North Texas","11/26/05","43","COBBS","PATRICK","37","187","7","180","1","","","","","","","37","180","4","37","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","09/24/05","8","COVINGTON","TJ","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","88","DAVIDSON","BEAU","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/19/05","87","FITZGERALD","CASEY","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","36","GRAVES","PHILLIP","","","","","","","","","","","","0","0","","","","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","1","32","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","2","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","2","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","99","HARMON","ROBERT","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","41","HOLMAN","MAURICE","","","","","","","","","","","","0","0","","","","1","99","1","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","10/04/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","3","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","2","21","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","10/29/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/05/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","4","59","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","1","4","0","","","","","","","","","0","2","1","","","","1","","","","","","","","","","","","6"
"497","North Texas","11/19/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","8","113","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","11/26/05","49","JACKSON","BRANDON","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","7","MEAGER","DANIEL","4","6","11","-5","0","15","10","0","122","0","","19","117","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","7","MEAGER","DANIEL","8","10","51","-41","0","21","9","2","63","0","","29","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","7","MEAGER","DANIEL","3","12","21","-9","0","18","8","0","49","0","","21","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","7","MEAGER","DANIEL","7","41","20","21","1","26","9","2","129","0","","33","150","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","10/15/05","7","MEAGER","DANIEL","11","33","20","13","0","15","10","0","79","1","","26","92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","7","MEAGER","DANIEL","6","23","15","8","0","18","8","0","60","1","1","24","68","","","","","","","","","","","","","","","","","","","","","1","1","","","","","","","","2"
"497","North Texas","10/29/05","7","MEAGER","DANIEL","1","1","0","1","0","28","13","1","101","0","","29","102","","","","","","","","","","1","14","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/05/05","7","MEAGER","DANIEL","3","29","4","25","0","14","8","1","112","1","","17","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","7","MEAGER","DANIEL","9","25","3","22","0","18","7","1","49","0","","27","71","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/19/05","7","MEAGER","DANIEL","4","36","0","36","0","5","3","0","25","0","","9","61","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","7","MEAGER","DANIEL","6","5","8","-3","0","24","16","1","152","1","","30","149","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","51","MENDOZA","DEREK","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","37","MITCHELL","JAMES","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","37","MITCHELL","JAMES","1","5","0","5","0","","","","","","","1","5","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","37","MITCHELL","JAMES","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","37","MITCHELL","JAMES","","","","","","","","","","","","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","37","MITCHELL","JAMES","1","4","0","4","0","","","","","","","1","4","2","10","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","10/15/05","4","MONROE","BRANDON","","","","","","","","","","","","0","0","","","","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/19/05","4","MONROE","BRANDON","","","","","","","","","","","","0","0","","","","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","2","14","0","","","","","","","","","","","","4","67","0","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","3","61","0","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","1","28","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","2","19","0","","","","","","","","","","","","1","18","0","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","2","15","0","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","1","17","0","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","3","MUZZY","ZACH","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","2","24","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","7","117","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","11/19/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","31","NWIGWE","JOEL","","","","","","","","","","","","0","0","4","58","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","18","PHILLIPS","MATT","","","","","","2","1","0","25","1","","2","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","18","PHILLIPS","MATT","1","5","0","5","0","4","1","2","6","0","","5","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","18","PHILLIPS","MATT","","","","","","1","0","0","0","0","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/12/05","18","PHILLIPS","MATT","1","5","0","5","1","16","8","0","138","1","","17","143","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"497","North Texas","11/19/05","18","PHILLIPS","MATT","3","0","16","-16","0","32","16","2","217","1","","35","201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","18","PHILLIPS","MATT","3","0","27","-27","0","13","6","1","66","1","","16","39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","2","56","0","","","","","","","","","1","-2","0","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","3","46","0","","","","","","","","","1","-2","0","2","27","0","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","6","46","1","","","","","","","","","","","","1","0","0","1","","","","","","","","","","","","6"
"497","North Texas","10/04/05","81","QUINN","JOHNNY","","","","","","1","0","0","0","0","","1","0","5","70","0","","","","","","","","","3","20","0","1","21","0","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","2","18","1","","","","","","","","","1","7","0","","","","1","","","","","","","","","","","","6"
"497","North Texas","10/22/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","3","43","1","","","","","","","","","","","","","","","1","","","0","0","","","","","","","","6"
"497","North Texas","10/29/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","5","58","0","","","","","","","","","","","","4","44","0","","","","","","","","","","","","","0"
"497","North Texas","11/05/05","81","QUINN","JOHNNY","1","7","0","7","0","","","","","","","1","7","4","53","1","","","","","","","","","","","","5","143","0","1","","","","","","","","","","","","6"
"497","North Texas","11/12/05","81","QUINN","JOHNNY","1","0","8","-8","0","","","","","","","1","-8","2","27","0","","","","","","","","","1","-3","0","6","128","0","","","","","","","","","","","","","0"
"497","North Texas","11/19/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","7","94","0","","","","","","","","","3","25","0","1","19","0","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","81","QUINN","JOHNNY","","","","","","","","","","","","0","0","8","80","1","","","","","","","","","3","53","0","6","131","0","1","","","","","","","","","","","","6"
"497","North Texas","10/04/05","93","RANSOM","WILLIE","","","","","","","","","","","","0","0","","","","","","","1","21","0","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","5","175","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","10","376","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","12","492","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","4","165","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/15/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","9","331","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/22/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","8","319","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/29/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","7","249","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/05/05","25","SPENCER","TRUMAN","","","","","","","","","","","","0","0","","","","","","","","","","2","67","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","11/26/05","25","SPENCER","TRUMAN","1","21","0","21","0","","","","","","","1","21","","","","","","","","","","6","213","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","82","STICKLER","BROCK","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","1","13","0","","","","","","","","","","","","","0"
"497","North Texas","09/10/05","20","THOMAS","JAMARIO","10","60","2","58","0","","","","","","","10","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/17/05","20","THOMAS","JAMARIO","7","24","11","13","0","","","","","","","7","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","09/24/05","20","THOMAS","JAMARIO","11","71","9","62","0","","","","","","","11","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"497","North Texas","10/04/05","20","THOMAS","JAMARIO","9","26","3","23","0","","","","","","","9","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
