"Institution ID","Institution","Game Date","Uniform Number","Last Name","First Name","Rushing","","","","","Passing","","","","","","Total Off.","","Receiving","","","Pass Int","","","Fumble Ret","","","Punting","","Punt Ret","","","KO Ret","","","Total TD","Off xpts","","","","Def xpts","","","","FG","","Saf","Points"
"288","Houston","11/04/06","27","BATTLE","JACKIE","18","76","1","75","1","","","","","","","18","75","1","4","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/11/06","27","BATTLE","JACKIE","15","138","2","136","1","","","","","","","15","136","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/18/06","27","BATTLE","JACKIE","22","138","1","137","0","","","","","","","22","137","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","27","BATTLE","JACKIE","17","58","1","57","1","","","","","","","17","57","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","12/29/06","27","BATTLE","JACKIE","11","87","2","85","2","","","","","","","11","85","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","09/09/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","1","1","","9"
"288","Houston","09/16/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","6","6","0","0","","","","","","","","6"
"288","Houston","09/23/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","3","2","","10"
"288","Houston","09/30/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","2","","7"
"288","Houston","10/07/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","1","0","","4"
"288","Houston","10/14/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","1","0","","3"
"288","Houston","10/21/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","2","","10"
"288","Houston","10/28/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","7","6","0","0","","","","","1","1","","9"
"288","Houston","11/04/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","2","","9"
"288","Houston","11/11/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","4","0","0","","","","","1","1","","7"
"288","Houston","11/18/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","4","3","","11"
"288","Houston","12/01/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","","","","4"
"288","Houston","12/29/06","14","BELL","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","","","","4"
"288","Houston","09/09/06","39","BREWSTER","JUSTIN","5","5","11","-6","0","","","","","","","5","-6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","39","BREWSTER","JUSTIN","5","12","7","5","0","","","","","","","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","21","BRINKLEY","BRANDON","","","","","","","","","","","","0","0","","","","1","45","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","16","BROWN","JORDAN","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","16","BROWN","JORDAN","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","16","BROWN","JORDAN","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","1","0","","","","","","","","0"
"288","Houston","09/02/06","82","EALY","BIREN","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","13","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/23/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","16","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/30/06","82","EALY","BIREN","","","","","","","","","","","","0","0","2","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","82","EALY","BIREN","","","","","","","","","","","","0","0","1","13","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","82","EALY","BIREN","","","","","","","","","","","","0","0","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","82","EALY","BIREN","","","","","","","","","","","","0","0","1","17","0","","","","","","","","","","","","1","13","0","","","","","","","","","","","","","0"
"288","Houston","10/28/06","82","EALY","BIREN","","","","","","","","","","","","0","0","4","85","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/04/06","82","EALY","BIREN","","","","","","","","","","","","0","0","2","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/11/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","25","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/18/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","40","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","73","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","12/29/06","82","EALY","BIREN","","","","","","","","","","","","0","0","3","48","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","10","GASTON","WILLIE","","","","","","","","","","","","0","0","","","","","","","1","63","0","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","10","GASTON","WILLIE","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","8","GILBERT","CHRIS","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","8","GILBERT","CHRIS","","","","","","","","","","","","0","0","1","14","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","5","GLEASON","BRENNAN","","","","","","","","","","","","0","0","1","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","18","GULLEY","WILL","","","","","","","","","","","","0","0","","","","1","18","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","18","GULLEY","WILL","","","","","","","","","","","","0","0","","","","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","18","GULLEY","WILL","","","","","","","","","","","","0","0","","","","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/18/06","18","GULLEY","WILL","","","","","","","","","","","","0","0","","","","2","17","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","4","58","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/30/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","1","6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","31","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","41","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/18/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","1","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","87","HAFNER","MARK","","","","","","","","","","","","0","0","2","14","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/09/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","2","29","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/23/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","2","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","1","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/04/06","80","HANNAH","RODNEY","","","","","","","","","","","","0","0","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","5","50","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","09/09/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","2","38","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","4","58","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","3","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","2","23","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","6","118","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/14/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","5","174","2","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","10/21/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","2","16","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/04/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","3","49","0","1","24","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/18/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","3","54","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","1","HARVEY","JERON","","","","","","","","","","","","0","0","2","33","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","15","JOSEPH","BLAKE","","","","","","3","3","0","27","0","","3","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","15","JOSEPH","BLAKE","2","15","0","15","0","5","3","1","29","0","","7","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","1D","KOEHL","WADE","","","","","","","","","","","","0","0","","","","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","4","KOLB","KEVIN","8","14","25","-11","0","35","22","0","233","3","","43","222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","4","KOLB","KEVIN","4","17","6","11","0","41","24","1","350","3","","45","361","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","4","KOLB","KEVIN","","","","","","31","27","0","297","2","","31","297","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","4","KOLB","KEVIN","11","61","19","42","0","28","21","0","313","4","","39","355","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","4","KOLB","KEVIN","11","34","21","13","1","28","18","0","196","0","","39","209","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/07/06","4","KOLB","KEVIN","7","9","37","-28","1","31","24","0","367","2","","38","339","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","10/14/06","4","KOLB","KEVIN","7","15","1","14","0","38","22","0","339","2","","45","353","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","4","KOLB","KEVIN","9","54","0","54","0","30","20","1","208","2","","39","262","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","4","KOLB","KEVIN","8","24","17","7","0","34","22","1","305","3","","42","312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/04/06","4","KOLB","KEVIN","7","27","8","19","0","21","16","0","244","1","","28","263","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/11/06","4","KOLB","KEVIN","16","42","40","2","1","21","12","0","147","1","","37","149","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/18/06","4","KOLB","KEVIN","11","27","48","-21","0","24","19","0","166","2","","35","145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","4","KOLB","KEVIN","5","60","3","57","1","31","19","0","258","2","","36","315","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","12/29/06","4","KOLB","KEVIN","7","13","18","-5","0","39","26","1","386","3","","46","381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","2D","LAIRD","JUSTIN","1","0","7","-7","0","","","","","","","1","-7","","","","","","","","","","6","245","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","2","74","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","2","92","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","5","198","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","3","84","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","3","134","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","1","29","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","4","158","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/04/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","4","115","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/11/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","1","58","","","","","","","","","","","","","","","","","","","0"
"288","Houston","11/18/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","3","134","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","3","104","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","2D","LAIRD","JUSTIN","","","","","","","","","","","","0","0","","","","","","","","","","3","127","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","2A","LAWRENCE","T.J.","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","1","","7"
"288","Houston","09/23/06","99","LOVE","MARQUAY","","","","","","","","","","","","0","0","","","","","","","1","3","0","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","6","44","1","","","","","","","","","3","25","0","","","","1","","","","","","","","","","","","6"
"288","Houston","09/09/06","17","MARSHALL","VINCENT","1","6","0","6","0","","","","","","","1","6","6","119","1","","","","","","","","","5","19","0","","","","1","","","","","","","","","","","","6"
"288","Houston","09/16/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","5","80","0","","","","","","","","","2","12","0","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","17","MARSHALL","VINCENT","3","20","0","20","0","","","","","","","3","20","2","41","1","","","","","","","","","2","50","0","1","15","0","1","","","","","","","","","","","","6"
"288","Houston","09/30/06","17","MARSHALL","VINCENT","1","3","0","3","0","","","","","","","1","3","5","50","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","6","48","0","","","","","","","","","1","2","0","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","4","37","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","17","MARSHALL","VINCENT","2","9","1","8","0","","","","","","","2","8","6","56","0","","","","","","","","","1","0","0","","","","","","","","","","","","","","","","0"
"288","Houston","10/28/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","6","39","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/04/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","4","54","1","","","","","","","","","1","24","0","","","","1","","","","","","","","","","","","6"
"288","Houston","11/11/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","5","59","0","","","","","","","","","2","3","0","","","","","","","","","","","","","","","","0"
"288","Houston","11/18/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","8","51","1","","","","","","","","","1","2","0","","","","1","","","","","","","","","","","","6"
"288","Houston","12/01/06","17","MARSHALL","VINCENT","1","22","0","22","1","1","1","0","18","0","","2","40","8","100","0","","","","","","","","","1","0","0","3","102","0","1","","","","","","","","","","","","6"
"288","Houston","12/29/06","17","MARSHALL","VINCENT","","","","","","","","","","","","0","0","9","201","2","","","","","","","","","1","11","0","2","67","0","2","","","","","","","","","","","","12"
"288","Houston","09/09/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","","","","","","","","","","","","1","12","0","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","2","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","1","8","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","1","2","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","9","MCDANIEL","PERRY","","","","","","","","","","","","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","5D","MILLER","ERNEST","","","","","","","","","","","","0","0","","","","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","5D","MILLER","ERNEST","","","","","","","","","","","","0","0","","","","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","26","OTIS","ROY","2","8","0","8","0","","","","","","","2","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","26","OTIS","ROY","2","2","0","2","0","","","","","","","2","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/16/06","26","OTIS","ROY","3","14","0","14","0","","","","","","","3","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","26","OTIS","ROY","1","14","0","14","0","","","","","","","1","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","26","OTIS","ROY","1","0","0","0","0","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/21/06","26","OTIS","ROY","","","","","","","","","","","","0","0","2","13","1","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"288","Houston","11/18/06","26","OTIS","ROY","1","4","0","4","0","","","","","","","1","4","1","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/29/06","26","OTIS","ROY","1","0","0","0","0","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/02/06","3","POPE","ROSHAWN","2","31","0","31","0","","","","","","","2","31","2","42","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/09/06","3","POPE","ROSHAWN","18","79","3","76","1","","","","","","","18","76","2","18","1","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"288","Houston","09/16/06","3","POPE","ROSHAWN","9","50","5","45","0","","","","","","","9","45","3","21","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/23/06","3","POPE","ROSHAWN","5","33","0","33","0","","","","","","","5","33","2","9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","09/30/06","3","POPE","ROSHAWN","3","16","0","16","0","","","","","","","3","16","1","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","3","POPE","ROSHAWN","3","4","4","0","0","","","","","","","3","0","3","46","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/14/06","3","POPE","ROSHAWN","2","11","0","11","0","1","0","0","0","0","","3","11","3","17","0","","","","","","","","","","","","1","14","0","","","","","","","","","","","","","0"
"288","Houston","10/21/06","3","POPE","ROSHAWN","6","29","0","29","0","","","","","","","6","29","","","","","","","","","","","","","","","2","42","0","","","","","","","","","","","","","0"
"288","Houston","10/28/06","3","POPE","ROSHAWN","2","3","0","3","0","","","","","","","2","3","2","76","1","","","","","","","","","","","","2","35","0","1","","","","","","","","","","","","6"
"288","Houston","11/11/06","3","POPE","ROSHAWN","2","1","0","1","0","","","","","","","2","1","","","","","","","","","","","","","","","1","18","0","","","","","","","","","","","","","0"
"288","Houston","11/18/06","3","POPE","ROSHAWN","1","4","0","4","0","","","","","","","1","4","2","15","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","12/01/06","3","POPE","ROSHAWN","2","6","0","6","0","","","","","","","2","6","1","22","0","","","","","","","","","","","","2","26","0","","","","","","","","","","","","","0"
"288","Houston","12/29/06","3","POPE","ROSHAWN","3","27","0","27","0","","","","","","","3","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"288","Houston","10/07/06","12","SIMON","HARRY","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","2","24","0","","","","","","","","","","","","","0"
"295","Idaho","10/21/06","58","ALEXANDER","BEN","","","","","","","","","","","","0","0","","","","","","","","","","","","0","42","0","","","","","","","","","","","","","","","","0"
"295","Idaho","09/02/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","2","1","","5"
"295","Idaho","09/09/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","1","1","","4"
"295","Idaho","09/16/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","2","","9"
"295","Idaho","09/30/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","5","5","0","0","","","","","2","2","","11"
"295","Idaho","10/07/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","4","4","0","0","","","","","2","0","","4"
"295","Idaho","10/14/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","3","3","0","0","","","","","2","1","","6"
"295","Idaho","10/21/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","2","2","0","0","","","","","3","2","","8"
"295","Idaho","10/28/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","1","1","","4"
"295","Idaho","11/04/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","4","158","","","","","","","","1","1","0","0","","","","","","","","1"
"295","Idaho","11/25/06","19","AMANCIO","TINO","","","","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","1","1","0","0","","","","","2","2","","7"
"295","Idaho","09/02/06","44","BIRD","JAYSON","20","89","1","88","1","","","","","","","20","88","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"295","Idaho","09/09/06","44","BIRD","JAYSON","15","39","5","34","1","","","","","","","15","34","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"295","Idaho","09/16/06","44","BIRD","JAYSON","14","55","2","53","0","","","","","","","14","53","1","10","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"295","Idaho","09/23/06","44","BIRD","JAYSON","5","7","6","1","0","","","","","","","5","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"295","Idaho","09/30/06","44","BIRD","JAYSON","13","52","1","51","1","","","","","","","13","51","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"295","Idaho","10/07/06","44","BIRD","JAYSON","14","71","4","67","0","","","","","","","14","67","1","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"295","Idaho","10/14/06","44","BIRD","JAYSON","22","63","7","56","2","","","","","","","22","56","1","8","0","","","","","","","","","","","","","","","2","","","","","","","","","","","","12"
"295","Idaho","10/21/06","44","BIRD","JAYSON","11","54","4","50","0","","","","","","","11","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"295","Idaho","10/28/06","44","BIRD","JAYSON","2","9","0","9","0","","","","","","","2","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
"295","Idaho","11/04/06","44","BIRD","JAYSON","1","1","0","1","1","","","","","","","1","1","1","8","0","","","","","","","","","","","","","","","1","","","","","","","","","","","","6"
"295","Idaho","11/18/06","44","BIRD","JAYSON","5","28","0","28","0","","","","","","","5","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0"
